Id,NAME,ADDRESS,CITY,STATE,ZIP,LAT,LON,PHONE,REVENUE,UTILIZATION
fcfcf8d9-529d-38fa-962c-5857932c2e95,The Priory Hospital,,Woking,UnitedKingdom,GU21 4,51.3225219,-0.6222553,,0.0,27
32452575-299c-3db8-87a2-42e97cf6f72e,Tippethill Hospital,,,UnitedKingdom,EH48 3,55.8759813,-3.6867261,,0.0,51
ceb291f2-9bae-30bb-acc9-1b8260253dbe,Tonbridge Cottage Hospital,,,UnitedKingdom,TN9 2,51.1800501,0.2759326,,0.0,74
4a210021-e08c-3185-9fc0-ab90468d1ffd,Tonna Hospital,,Neath,UnitedKingdom,SA11 3,51.6797355,-3.7643504,,0.0,30
32a219c4-8108-3312-b10f-ac4937e63dfb,Townlands Hospital,,Henley-on-Thames,UnitedKingdom,RG9 1,51.5379124,-0.9093555,,0.0,100
4b3af793-1fc3-356c-aea1-1f5935b578ea,Turriff Cottage Hospital,,Turriff,UnitedKingdom,AB53 4,57.5374086,-2.4514374,,0.0,43
860aa4d7-763c-3920-a2d4-13ef3b3b5403,Tŷ Anwen,The Bryn nan,Caerphilly,UnitedKingdom,CF83 8,51.5915222,-3.1908733,+44 800 012 1080,0.0,33
c241a750-0b4e-37b8-8118-c6322ebc0d74,University Hospital Coventry,,Coventry,UnitedKingdom,CV2 2,52.420609,-1.4453585,,0.0,28
ecb93878-bb4b-3b2c-aa7c-568186ff8d14,Vale Community Hospital,Lister Road nan,Dursley,UnitedKingdom,GL11 5,51.6894194,-2.3552197,0300 421 8494,0.0,7
0f8c3edc-2c18-38a8-ad12-bda530b30058,Vale of Leven District General Hospital,,Alexandria,UnitedKingdom,G83 0,55.9933252,-4.5933446,,0.0,30
fe9fb219-e6cd-381b-882d-ecd1ef2a520c,Victoria Memorial Cottage Hospital,,Glasgow,UnitedKingdom,G65 0,55.9768029,-4.0703302,,0.0,36
d0cc06e3-d576-3252-8dc9-aba825ee6bfc,Villa Street Medical Centre,,London,UnitedKingdom,SE17 2,51.4864649,-0.0882319,,0.0,55
3161c31b-cb0a-334d-9922-cdfc90365d2f,Vincent Square Clinic,,London,UnitedKingdom,SW1P 3,51.4913564,-0.1345466,,0.0,66
b2dcf409-ef90-3b65-9038-d88662d6d48f,Wathwood Hospital,,Rotherham,UnitedKingdom,S60 2,53.4905586,-1.3438243,,0.0,52
8a0c46cf-47c6-3932-81c2-d0aa58ebe318,Western General Hospital (Edinburgh),,Edinburgh,UnitedKingdom,EH4 7,55.9622962,-3.2389084,,0.0,126
2aaa78ba-509e-390f-a00b-37bf712d9132,Whitehills Health & Community Care Centre,Station Road nan,Forfar,UnitedKingdom,DD8 3,56.6502289,-2.8722502,,0.0,49
9942ee4c-6e49-3e5e-bda4-ae8b62eb3428,Wick Town And County Hospital,Seaforth Avenue 83,Wick,UnitedKingdom,KW1 4,58.432362,-3.0989169,,0.0,30
878b3ec1-9931-3e9f-87b7-99c657850070,William Harvey Hospital,,Ashford,UnitedKingdom,TN23 1,51.1411326,0.9113421,,0.0,38
4b777c8d-8e4c-3666-9f7b-b5907286c50a,Windle Court,,Chelmsford,UnitedKingdom,CM3 5,51.6412871,0.600205,,0.0,33
8ebbc3b9-e472-3d64-b14e-6ee7cad6115d,Windsor House,Upper Parliament Street 40,Liverpool,UnitedKingdom,L3 8,53.3953105,-2.9711932,,0.0,39
b713cb9f-2c51-3fa5-9726-4c607fbf516a,Withybush Hospital,,Haverfordwest,UnitedKingdom,SA61 1,51.8140208,-4.966979,,0.0,18
b8809b08-f214-3f38-ab5f-e4aff9031544,Witney Community Hospital,,Witney,UnitedKingdom,OX28 5,51.7879533,-1.4911071,,0.0,151
318b1f61-1f30-3c13-b267-914717f80411,Wonford House Hospital,,Exeter,UnitedKingdom,EX2 5,50.715999,-3.5070745,,0.0,21
ceda490c-20e7-3b7f-90e5-77567b8b7a6b,Workington Community Hospital,,Workington,UnitedKingdom,CA14 2,54.6430097,-3.5508747,,0.0,40
a06ef502-5b0d-3531-8717-6fdccf96c636,Wrightington Hospital,,,UnitedKingdom,WN6 9,53.590792,-2.713998,,0.0,20
c728c607-b4fe-346c-8cc7-2859f4d57803,Wymondley Nursing Home,Stevenage Road nan,Hitchin,UnitedKingdom,SG4 7,51.9320733,-0.2306322,,0.0,45
6bf49169-bb5e-39e4-ab06-1abd5973fe01,Yale Hospital,,Wrexham,UnitedKingdom,LL13 7,53.0476116,-3.0156181,,0.0,46
c520eeea-ac92-30f6-802f-c2f8accc7fc0,Yeatman Hospital,Hospital Lane nan,Sherborne,UnitedKingdom,DT9 3,50.9489703,-2.5184586,,0.0,87
638f35cf-6683-3b86-a35f-423a5216242c,Yeovil District Hospital,,Yeovil,UnitedKingdom,BA21 3,50.9453219,-2.6358208,,0.0,21
d2c7969d-7ee0-3499-a5ed-ed1b1b90cb05,Ysbyty Cyffredinol Glangwili / Glangwili General Hospital,Dolgwili Road nan,Carmarthen,UnitedKingdom,SA31 2,51.870182,-4.2831556,+44 1267 235151,0.0,14
155b43cc-c346-39ed-a8c0-834cc104a163,Ysbyty’r tri Chwm,,Ebbw Vale,UnitedKingdom,NP23 5,51.7924621,-3.2175302,,0.0,104
ba330df4-4735-3526-8993-524c1f20fa8e,Abbey View Medical Centre,Salisbury Road nan,Shaftesbury,UnitedKingdom,SP7 8,51.0029605,-2.1912263,,0.0,69
a2d69de6-9368-34cc-8271-02908815bfa5,Aberlour Health Centre,,Aberlour,UnitedKingdom,AB38 9,57.4684868,-3.2233554,,0.0,44
c16e300e-8333-3468-bee0-42a224477d48,Adelaide Medical Centre,Adelaide Road nan,Andover,UnitedKingdom,SP10 1,51.2084558,-1.475439,+44 1264 351144,0.0,39
290f7841-f532-3053-9f28-9d9f978ac76e,Almondsbury Surgery,,Bristol,UnitedKingdom,BS32 4,51.5540127,-2.573778,,0.0,53
de084721-1a4d-34bc-ba5c-080936cec755,Alveley Medical Practice,,Bridgnorth,UnitedKingdom,WV15 6,52.4554473,-2.3535412,,0.0,32
61b959bb-4fca-3257-8228-1a0a8b6f768b,Amhurst Medical Practice  Brasted Practice,High Street nan,Sevenoaks,UnitedKingdom,TN13 1,51.2753728,0.1064731,,0.0,68
f0e73076-4c16-3916-a72d-05991e089f4e,Andover Medial Centre,Hornsey Road 270-282,London,UnitedKingdom,N7 6,51.5618582,-0.116602,,0.0,15
5906dbb1-f5c5-39a1-b677-e547383a3cf2,Archway Medical Centre,nan 652,London,UnitedKingdom,N19 3,51.5625286,-0.1261447,,0.0,127
31b36223-01c5-3a5a-81c0-7a4aded055a6,Arden Medical Centre,,Solihull,UnitedKingdom,B93 8,52.3794481,-1.7432315,,0.0,75
9d019de1-beb5-3d32-835e-2803f08645ca,Armley Moor Health Centre,,Leeds,UnitedKingdom,LS12 3,53.7963469,-1.5941616,,0.0,59
55c2fb00-5d1b-3e1c-b639-cae8da6dc6ca,Ash Trees Surgery,Market Street nan,Carnforth,UnitedKingdom,LA5 9,54.1296055,-2.7685614,+44 1524 720000,0.0,40
350a8d99-1da3-3708-8b52-958adf9997a1,Astonia House,,Baldock,UnitedKingdom,SG7 6,51.9850058,-0.1836439,,0.0,28
2059b194-33b6-3b30-a2e2-7f2cc412ded9,Athena Medical Centre,,London,UnitedKingdom,E5 9,51.55521,-0.052726,,0.0,73
82deac19-f501-38f7-83b3-2a90f45586cb,Auckland Road Surgery,,London,UnitedKingdom,SE19 3,51.4094846,-0.0809674,,0.0,68
c5bff9fd-69c9-322a-9055-8ed0f854d9f4,Bakewell Medical Centre,,Bakewell,UnitedKingdom,DE45 1,53.2115589,-1.676325,,0.0,48
8e9a9765-9b83-318e-a952-c1fb10d1aec3,Ballachulish Medical Practice,,Ballachulish,UnitedKingdom,PH49 4,56.6778618,-5.1311445,,0.0,107
fb2f7b73-563d-3d26-8c3f-12c6b13d47ef,Baronscourt Surgery,,Edinburgh,UnitedKingdom,EH8 7,55.9550554,-3.1413454,,0.0,135
9db0181f-6401-3129-9dea-a8da4489045c,Barton Surgery,Barton Terrace nan,Dawlish,UnitedKingdom,EX7 9,50.5802349,-3.473875,,0.0,52
a68c07da-c14b-34d0-943e-7ad47df1e057,Battersea Fields Practice,Thessaly House 115,London,UnitedKingdom,SW8 2,51.4767311,-0.138732,4.42076E+11,0.0,137
30e50a20-918b-3664-afe0-79588c03e2c7,Beacon Medical,,Cleethorpes,UnitedKingdom,DN35 8,53.5571139,-0.037261,,0.0,28
3031620d-70ab-3d2b-8533-65e3f42e0cd3,Beckington Surgery,St. Luke’s Road nan,Frome,UnitedKingdom,BA11 6,51.267012,-2.2815444,,0.0,58
dae791b0-8c59-36e0-8f47-43508d9a014c,Beech House Medical Practice,Beech Avenue nan,Stockport,UnitedKingdom,SK7 4,53.3794322,-2.1183973,,0.0,79
ed1c98df-c807-388f-a2bc-b18d30a1546c,Beech House Surgery,Ash Tree Road 1,Knaresborough,UnitedKingdom,HG5 0,54.0109392,-1.464955,,0.0,22
cb949f12-3f74-3536-97a9-7c74a0b82efd,Beechwood Surgery,Victoria Road East 155,Thornton Cleveleys,UnitedKingdom,FY5 5,53.8716234,-3.0099087,,0.0,43
47b71b6a-718c-3d89-927d-cc66651e0805,Belgrave Medical Centre,,London,UnitedKingdom,SW1E 6,51.4907635,-0.1511913,,0.0,24
0f51a1f0-f04d-335b-b0c3-a14223bda011,Bellevue Medical Centre,,Birmingham,UnitedKingdom,B5 7,52.4653495,-1.901678,,0.0,22
ab92e034-7f9d-3ed9-8c4d-c0375c8e7f25,Birchington Medical Centre,Minnis Road nan,Birchington,UnitedKingdom,CT7 9,51.3764526,1.2977503,,0.0,75
1fc6ec63-7f08-3e61-8a31-b391574db4ef,Birchwood Health Centre,,Warrington,UnitedKingdom,WA3 6,53.4154017,-2.5268231,,0.0,58
898157b5-4558-3639-96f4-7c5720e1ff72,Bixter Health Centre,,,UnitedKingdom,,60.2526429,-1.3996191,,0.0,64
b6439671-1084-374d-9243-9b6d0e81ded7,Blood & Transplant,,Bristol,UnitedKingdom,BS34 7,51.5063269,-2.5511699,,0.0,68
097db176-d63a-3973-8fb1-87e984cdd05c,Bolton Road Surgery,,Eastbourne,UnitedKingdom,BN21 4,50.7675802,0.285894,,0.0,14
95eb3fbf-c0c1-3386-8895-45c4cffd1e51,Bosmere Medical Centre,,Havant,UnitedKingdom,PO9 1,50.8503668,-0.9909082,,0.0,32
beecf5e0-fb29-3e54-9e6f-a9df39429fb9,Boultham Park Medical Practice,,Lincoln,UnitedKingdom,LN5 7,53.2113073,-0.560496,,0.0,22
49734e32-1cf0-3519-82d7-6365ce1f1943,Boxford Mill Surgery,,Sudbury,UnitedKingdom,CO10 5,52.0284342,0.8584826,,0.0,54
ea773988-e129-347f-ae8e-fcd1e11e2b75,Bramhall Health Centre,Bramhall Lane South 66,Stockport,UnitedKingdom,SK7 1,53.3599769,-2.1633649,,0.0,61
a9e04f79-63bd-3b78-a4d2-e3da47eccbe2,Brampton Medical Practice,,Carlisle,UnitedKingdom,CA4 8,54.9056709,-2.8136352,,0.0,17
e9ccbd45-8d1e-3de1-ab83-af17c5cd5923,Brierley Park Medical Centre,Sutton Rad 127,Sutton in Ashfield,UnitedKingdom,NG17 2,53.1287759,-1.2966547,,0.0,60
cce41e41-a4cd-3058-9f9e-a1f3a0e646cb,Brinnington Health Centre,,Stockport,UnitedKingdom,SK4 1,53.4283544,-2.1315411,,0.0,29
23a5795e-b53d-38d1-bb5f-d89e19b1dfe4,Broad Street Surgery,,Coventry,UnitedKingdom,CV1 2,52.4264693,-1.4934659,,0.0,99
95e89894-90ff-3650-931e-6d304e857acd,Bruntsfield Medical Practice,,Edinburgh,UnitedKingdom,EH10 6,55.93588,-3.2072422,+44 131 228 6081,0.0,22
6c1f9f0e-3bf0-3a0f-9da6-67ac72ad449f,Budshead Medical Practice,,Plymouth,UnitedKingdom,PL5 4,50.4175077,-4.1502184,,0.0,31
0fc24d7e-2e80-3ef6-a359-289ff0b08756,Bunbury Medical Practice,Vicarage Lane nan,Tarporley,UnitedKingdom,CW6 9,53.1170177,-2.6493675,,0.0,68
231c91e8-ebe8-3769-a419-7f4e10a1a0ca,Burnham Medical Centre,,Burnham-on-Sea,UnitedKingdom,TA8 1,51.2382082,-2.9931361,,0.0,54
aefc6a9a-419e-3c76-b0ff-8d0bed2ed1e8,Burns Practice,,Doncaster,UnitedKingdom,DN4 6,53.5084136,-1.0767398,,0.0,67
60fbd1d5-0b0f-3971-8f65-be8ec7128cd6,Burry Port Health Centre,,Burry Port,UnitedKingdom,SA16 0,51.6858268,-4.248339,,0.0,17
52699d36-2d7c-3a3f-850d-208172354680,Bursted Wood Surgery,,Bexleyheath,UnitedKingdom,DA7 4,51.4658965,0.1533835,,0.0,68
ef385e46-d3c8-3e49-bc37-21dfd2846836,Cambourne Health Centre,,Cambridge,UnitedKingdom,CB23 6,52.2188882,-0.0658018,,0.0,49
9a936531-db18-3a88-b7b1-4ca038392e22,Carolside Medical Centre,Busby Road 1-2,Glasgow,UnitedKingdom,G76 7,55.787068,-4.2754461,+44 141 644 3511,0.0,61
2bc0f98f-bb44-3b7d-b7b1-b49e474b74bc,Carterknowle Medical Centre,Abbeydale Road nan,Sheffield,UnitedKingdom,S1 2,53.3539271,-1.4862137,,0.0,62
729bbb2e-6a11-36b8-8324-f8c93b4f7882,Castle Street Doctors Surgery,,Salisbury,UnitedKingdom,SP2 7,51.0716065,-1.7965088,,0.0,46
8c40bc7a-d48b-37ae-8e54-3814b15a3ac5,Chadwell Medical Centre,Brentwood Road 1,Grays,UnitedKingdom,RM16 4,51.482208,0.3683164,+44 1375 842289,0.0,151
54476fa2-bf42-3f9c-b154-822c524328a7,Chamberlayne Road Surgery,Chamberlayne Road 124,London,UnitedKingdom,NW10 5,51.5355284,-0.220351,,0.0,28
5344ecaa-4c88-3298-a546-235858eb866e,Chapel Street Medical Centre,,Ashton-under-Lyne,UnitedKingdom,OL6 6,53.4893738,-2.0888575,,0.0,2
6af03a85-039c-3c63-805d-3db97524ac3f,Charlbury Medical Centre,Enstone Road nan,Chipping Norton,UnitedKingdom,OX7 3,51.8739926,-1.4811711,,0.0,28
d567c0e6-a539-360f-935f-fb8ddd7449df,Chet Valley Medical Practice,George Lane 40-48,Norwich,UnitedKingdom,NR14 6,52.5348025,1.4737685,+44 1508 520399,0.0,44
f72edd13-7e8f-33ef-8da2-1838763bc244,Chipping Norton Health Centre,Russell Way nan,Chipping Norton,UnitedKingdom,OX7 5,51.9458431,-1.5348952,,0.0,16
d2e0d0c2-5ec5-3b4c-a9ce-ac08e8b90713,Clarendon & Donneybrook Medical Centres,,Hyde,UnitedKingdom,SK14 2,53.4527017,-2.0799621,,0.0,39
67cefffe-487b-3726-88eb-84270d4d909b,Clay Lane Health Centre,Clay Lane 5,Coventry,UnitedKingdom,CV1 2,52.4123395,-1.4830725,,0.0,79
16200cd9-efc0-3672-b9cb-026b7fba5082,Clements Surgery,,Haverhill,UnitedKingdom,CB9 9,52.0762484,0.4270315,,0.0,36
b158bc66-c92e-32aa-ae29-6dc2486270d0,Conan Doyle Medical Centre,,Edinburgh,UnitedKingdom,EH16 4,55.9249629,-3.1660669,,0.0,1
c0065552-5d84-334a-b6cc-b8932d4fea2d,Conran Medical Centre,,Manchester,UnitedKingdom,M9 4,53.5106432,-2.2109463,0161 205 2714,0.0,41
29431e04-8b13-3992-87a3-a906663fbc4d,Conway Medical Centre,Conway Place 51-53,Leeds,UnitedKingdom,LS1 5,53.8110746,-1.5141069,,0.0,36
65e43d81-54ae-359b-bb16-a8cd3fc8dcfd,Cornerways Medical Centre,,Ringwood,UnitedKingdom,BH24 1,50.8541554,-1.7707512,,0.0,85
3548e252-118d-310d-906b-d9b9355b9074,Cramlington Medical Group,,Cramlington,UnitedKingdom,NE23 6,55.0845132,-1.5920268,,0.0,43
f8b0c7f9-3483-3fd8-8879-3c911598d5d9,Creich Surgery,,Ardgay,UnitedKingdom,IV24 3,57.8906829,-4.3437747,,0.0,49
cde6b62d-9d13-38e8-923b-55e540a9a20b,Crich Medical Practice,,Matlock,UnitedKingdom,DE4 5,53.0845481,-1.4830145,,0.0,170
8eaa8480-7dea-3830-af62-06a1efeee353,Crookston Medical Centre,,Glasgow,UnitedKingdom,G53 7,55.8302081,-4.3628852,,0.0,31
29f5f194-3cd4-3dad-8cd2-15cd56d8e21a,Crosby House Surgery,,Slough,UnitedKingdom,SL1 2,51.5191141,-0.5994793,,0.0,61
622ddf5d-cf97-3190-b3ba-bc49a6b5922b,Dalbeattie Health Centre,,Dalbeattie,UnitedKingdom,DG5 4,54.9284925,-3.8281005,,0.0,13
6bed5595-aca3-3d3c-90fd-7b10ab2b9adb,Dame Sybil Thorndyke Health Center,,Rochester,UnitedKingdom,ME1 1,51.3814131,0.5026121,,0.0,41
49a50e7f-0df1-3c8f-9ab3-4e96f95fb989,Dartmouth House,,Walsall,UnitedKingdom,WS1 2,52.605662,-1.9770427,,0.0,50
8055f7a4-1cc7-3bb0-86df-44b20e6a5c06,Derwent House Surgery,,Cockermouth,UnitedKingdom,CA13 9,54.6659572,-3.3686285,,0.0,69
a459cb56-02c8-3815-acfe-4d87687b1740,Derwent Valley Medical Practice,Saint Marks Road 20,Derby,UnitedKingdom,DE1 1,52.9266273,-1.4580059,,0.0,32
d3441dba-2d49-30b6-977b-561dc1ddf55d,Doctors Practice,,Birmingham,UnitedKingdom,B37 7,52.4695833,-1.7523447,,0.0,30
899645e8-4aa3-303e-813d-9ccc0086d43d,Doctors Surgery,,Nantwich,UnitedKingdom,CW5 8,53.0238471,-2.6025062,,0.0,95
050ac4b3-cf1b-3a33-97d3-806ccce164c2,Dr A P Dove & Partners,Westbourne Terrace nan,Whitley Bay,UnitedKingdom,NE25 0,55.0691302,-1.5148235,,0.0,33
7497bba4-e581-3989-86e1-826e7e7889e7,Drumchapel Health Centre,nan 80-90,Glasgow,UnitedKingdom,G15 7,55.9107509,-4.3716831,+44 141 2116090,0.0,65
7861b139-8688-39a5-b047-4f6746edbcfa,Dudley Park Medical Centre,Dudley Park Road 28,Birmingham,UnitedKingdom,B27 6,52.4485868,-1.8242047,,0.0,67
44b04971-ea2a-3e13-a684-393b8d9f4ff3,Eaglescliffe Medical Practice,Sunningdale Drive nan,Stockton-on-Tees,UnitedKingdom,TS16 0,54.5206411,-1.3500801,,0.0,67
39b18b31-64cf-3fd5-a742-54ad26f06895,Edgwick Medical Centre,,Coventry,UnitedKingdom,CV1 2,52.4318142,-1.4975299,,0.0,174
5fc8a3f2-42c4-3d53-9593-bfa300a7349a,Eightlands Surgery,Wellington Road nan,Dewsbury,UnitedKingdom,WF13 1,53.6896542,-1.6352342,,0.0,100
9c6e3286-0d69-3a74-a100-185da139113a,Elm Hayes Surgery,,Bristol,UnitedKingdom,BS39 7,51.2997276,-2.4935129,,0.0,16
3793f45e-7f39-326c-beed-6a57ed3efbbf,Elstow Medical Centre,,Bedford,UnitedKingdom,MK42 7,52.1144753,-0.4609881,,0.0,44
e4c4cf17-ae1c-38d7-abac-6119e532d3b9,Ena Care Community CareHQ,,Swadlincote,UnitedKingdom,DE11 8,52.7722631,-1.5629625,,0.0,58
69988bd3-3226-3750-906e-78837e7cf89c,Faccini House Surgery,,Morden,UnitedKingdom,SM4 5,51.3897848,-0.1900752,,0.0,34
5e861e3e-9bde-3207-a559-a898e20d506f,Family Chiropractic Clinic,nan 15a,Cheadle,UnitedKingdom,SK8 5,53.3773416,-2.1896348,,0.0,112
16096da3-0a7b-3659-89e8-249dc5ccefd1,Fieldhead Surgery,New Road Side 65,Leeds,UnitedKingdom,LS18 4,53.8318492,-1.6394452,+44 113 295 3410,0.0,71
1f37211e-1b97-3353-97ec-b9b84091fbd1,Finsbury Health Centre,,London,UnitedKingdom,EC1V 7,51.5246175,-0.1086882,,0.0,93
91962d97-8d4f-3b69-a01d-ad1f313f2c9f,Fitzalan Medical Center,,Littlehampton,UnitedKingdom,BN17 6,50.8072984,-0.5377807,,0.0,30
767572f8-451d-32bc-b9e8-ad1eff2dee9e,Forrest Medical Centre,Prior Deram Walk 6,Coventry,UnitedKingdom,CV1 2,52.3948757,-1.5577913,,0.0,134
588b1040-e3aa-3736-96eb-a0fd5e7fd481,Forty Willows Surgery,Forty Lane 46,Wembley,UnitedKingdom,HA9 7,51.5655089,-0.2714307,4.48445E+11,0.0,78
93b64964-f7ac-3b9a-a959-de5715ce222a,Friary House Surgery,Beaumont Road 2a,Plymouth,UnitedKingdom,PL4 8,50.3725137,-4.1284179,,0.0,39
2b52f354-7252-3ece-9e1c-64a8aaae1b18,Frome Medical Centre,,Frome,UnitedKingdom,BA11 1,51.2368047,-2.3117449,,0.0,28
09b4e739-3159-39a1-b58d-f6de7b6f32aa,Garland House Surgery,,Barnsley,UnitedKingdom,S73 9,53.5338087,-1.3730299,,0.0,65
0aafbd77-e5f6-363e-be37-b3b5e50a5d2c,Gaywood House Surgery,,Bristol,UnitedKingdom,BS1 6,51.4398941,-2.6060917,,0.0,135
5cbd3f30-5b35-32f2-b283-23d9c7364f5d,Gloucester Road Medical Centre,,Bristol,UnitedKingdom,BS7 0,51.4851196,-2.5871385,,0.0,10
e4a2f495-ed95-3011-bf18-079d99e3b2f5,Gourock Health Centre,,Gourock,UnitedKingdom,PA19 1,55.9613246,-4.8164931,,0.0,25
9503d574-6972-3af9-8729-d1eec03a46f4,Gower Street Practice,Gower Street 20,London,UnitedKingdom,WC1A 2,51.5203145,-0.1301228,,0.0,48
9d41d253-9e81-3af0-88fc-c2abe8f47c79,Graeme Medical Centre,Western Avenue 1,Falkirk,UnitedKingdom,FK1 5,56.0061185,-3.7856415,+44 1324 624 437,0.0,46
c173e7ea-0750-385f-b628-48aa33e660cc,Grange Surgery,York Road 41,Southport,UnitedKingdom,PR8 1,53.6362371,-3.0138122,+44 1704 565837,0.0,63
c337f720-296b-3a5d-91c7-515583fa3d37,Greensands Medical Practice,Stocks Lane 58,Sandy,UnitedKingdom,SG19 3,52.1519787,-0.1905517,,0.0,28
a82c4c4b-921c-3888-9058-2ec5af0c60b6,Greenview Surgery,Hazeldene Road nan,Northampton,UnitedKingdom,NN1 1,52.2576775,-0.8834233,,0.0,29
c475288a-0730-32d5-a006-f243c3308ed3,Grove Medical Centre,Windlass Place nan,London,UnitedKingdom,SE8 3,51.49027,-0.0355512,,0.0,37
54d90c4b-bafa-3dc4-a2f5-fbdf9c32260f,Grove Road Surgery,Grove Road nan,Solihull,UnitedKingdom,B91 3,52.4197515,-1.7753915,,0.0,66
715aeb29-5890-3b2f-8eed-28a62b8d03f3,Haslucks Medical Centre,,Solihull,UnitedKingdom,B90 3,52.4076777,-1.8406614,,0.0,32
0fb04ef2-54f3-31b3-844c-d164ca9c43c8,Hawkhill Medical Centre,,Dundee,UnitedKingdom,DD1 3,56.4572919,-2.9918546,,0.0,27
a3a568e1-0717-3a82-a224-9d5cd6c9e6fc,Healing Surgery,Wisteria Drive nan,Grimsby,UnitedKingdom,DN41 7,53.5779611,-0.1716014,,0.0,31
09df270b-80b8-3060-b9ef-9eaf99cb320d,Health Centre,,Coventry,UnitedKingdom,CV4 7,52.3790711,-1.5580306,,0.0,72
311e4e4d-38a3-3471-9dee-b60e2f548593,Heartsease Surgery,Rider Haggard Road 94,Norwich,UnitedKingdom,NR1 3,52.6434096,1.3328794,,0.0,24
782659b5-743b-31e2-bd78-30821f1af9af,Helensburgh Medical Centre,,Helensburgh,UnitedKingdom,G84 8,56.0045885,-4.7313078,,0.0,99
22585128-aabf-3e5d-9dc3-340bef3abb7b,Helme Chase Surgery,,Kendal,UnitedKingdom,LA9 4,54.3125493,-2.7372262,,0.0,36
f90a91ed-c9c6-3739-8a09-10ae2ecc35f6,Helmsdale Health Centre,Rockview Place nan,Helmsdale,UnitedKingdom,KW8 6,58.1167408,-3.6468937,,0.0,63
4aa17055-4cec-357d-b1a3-758a6e64b41f,Hetherington Group Practice,,London,UnitedKingdom,SW2 1,51.4612302,-0.1283144,,0.0,27
65df2801-6885-3ca0-8bba-57453146a98e,Highcroft Surgery,High Street nan,Nottingham,UnitedKingdom,NG5 7,53.0040461,-1.128911,,0.0,48
a272d002-4f5a-3615-adc8-15fdbe392d7a,Hilltop Medical Centre,Kensington Drive Hilltops Medical Centre,Milton Keynes,UnitedKingdom,MK8 9,52.0356411,-0.7975502,+44 1908 568446,0.0,28
876ed0e5-8a7e-3a9d-9ca4-151bf06bd73c,Holbrook Surgery,,Horsham,UnitedKingdom,RH12 1,51.0835133,-0.3024716,,0.0,41
71be255c-9cb0-3b65-a45f-224cd5ca49b0,Holistic Health,,Bristol,UnitedKingdom,BS10 6,51.5124692,-2.598142,,0.0,23
10de75c8-1305-3c4e-83ca-93b0d0aca9b7,Hope Clinic,,Hope Valley,UnitedKingdom,S32 2,53.3498407,-1.7437812,,0.0,39
72b99226-42ca-3933-bc6b-9ead2c4a782f,Hughenden Valley Surgery,Valley Road nan,High Wycombe,UnitedKingdom,HP14 4,51.6599304,-0.7509423,,0.0,52
083d3388-73df-3f1b-b4ae-96a781c30700,Imperial Road Surgery,,Matlock,UnitedKingdom,DE4 3,53.1399249,-1.5556088,,0.0,35
78ce0a46-aba5-3c01-aac4-6fdf09a8118c,Inverurie Medical Practice,,Inverurie,UnitedKingdom,AB51 4,57.2856502,-2.3770585,,0.0,6
5e539424-77f5-3ac3-abcb-963c4924111b,Jubilee Surgery,,Scunthorpe,UnitedKingdom,DN17 3,53.5437426,-0.7429317,,0.0,78
3c88e19e-aa0e-3593-820a-bf63d3c89e5d,Kelso Health Centre,,Kelso,UnitedKingdom,TD5 7,55.6036578,-2.4315116,,0.0,31
176882f7-d5f2-3061-aaf4-073c6685a1f3,Kessington Medical Centre,Milngavie Road 85,Glasgow,UnitedKingdom,G61 3,55.9166166,-4.3222745,+44 141 212 0700,0.0,61
fe96ba3c-3574-3b75-8f4e-a1f861f481d7,Kingfisher Family Practice,,Lancing,UnitedKingdom,BN15 8,50.8289881,-0.3237733,,0.0,62
80768b85-3bc1-3047-b6ae-ad6c159789f3,Kingsway Medical Practice,Burnage Lane 720,Manchester,UnitedKingdom,M20 6,53.4201204,-2.2126844,,0.0,26
f1994954-c4a8-3fe7-8935-091029ffefdd,Lambeth Walk Group Practice,Lambeth Walk 5,London,UnitedKingdom,SE11 6,51.4958669,-0.1121976,,0.0,26
c0eb6aff-01e7-3a54-a874-19b64c5671ae,Lanehouse Surgery,,Weymouth,UnitedKingdom,DT4 0,50.6074387,-2.482947,,0.0,33
cc0223fe-8430-39e4-ab12-70b4d3b911e3,Lincoln House Surgery,Lincoln Road 33,Southport,UnitedKingdom,PR8 1,53.6185895,-3.0112888,+44 1704 566277,0.0,64
6a968618-c448-3f2b-b819-05a227b4cdaa,Linden Medical Centre,Linden Avenue 9a,Maidenhead,UnitedKingdom,SL6 4,51.5309152,-0.7375541,+44 1628 776900,0.0,26
aaeb4a06-6f56-31e0-9c40-56c96e067ebc,Linden Road Surgery,,Bedford,UnitedKingdom,MK40 2,52.1434544,-0.4795442,,0.0,38
0d742c4d-ee9c-3da6-b2d7-25032a26aed1,Little Lever Health Centre,Mytham Road nan,Bolton,UnitedKingdom,BL3 1,53.5594614,-2.3704573,+44 1204 462640,0.0,76
8a4f6ab3-9975-30f4-98e7-e94569ece3ce,Llan Aber Practice,,Caerphilly,UnitedKingdom,CF83 3,51.6071974,-3.232178,,0.0,35
8041f1f1-78f1-3c14-be51-0a82884cccb1,Lombard Medical Centre,,Newark,UnitedKingdom,NG24 1,53.0744376,-0.8107218,,0.0,67
aea6a6cb-070f-3afd-8211-f191a8719502,Long Buckby Practice,Station Road 24,Northampton,UnitedKingdom,NN6 7,52.3013446,-1.0824703,,0.0,15
